Date,Canada_GDP_Growth
1997-07,0.045112719956462224
1997-08,0.045112719956462224
1997-09,0.045112719956462224
1997-10,0.04680217834299872
1997-11,0.04680217834299872
1997-12,0.04680217834299872
1998-01,0.04776552234154722
1998-02,0.04776552234154722
1998-03,0.04776552234154722
1998-04,0.03661523870652529
1998-05,0.03661523870652529
1998-06,0.03661523870652529
1998-07,0.03381592962247031
1998-08,0.03381592962247031
1998-09,0.03381592962247031
1998-10,0.03783318142548326
1998-11,0.03783318142548326
1998-12,0.03783318142548326
1999-01,0.04194119577931231
1999-02,0.04194119577931231
1999-03,0.04194119577931231
1999-04,0.05009660442827799
1999-05,0.05009660442827799
1999-06,0.05009660442827799
1999-07,0.05690714411093558
1999-08,0.05690714411093558
1999-09,0.05690714411093558
1999-10,0.057387057019324485
1999-11,0.057387057019324485
1999-12,0.057387057019324485
2000-01,0.05516372520279846
2000-02,0.05516372520279846
2000-03,0.05516372520279846
2000-04,0.058847360094436495
2000-05,0.058847360094436495
2000-06,0.058847360094436495
2000-07,0.05313775384944208
2000-08,0.05313775384944208
2000-09,0.05313775384944208
2000-10,0.04030655448628031
2000-11,0.04030655448628031
2000-12,0.04030655448628031
2001-01,0.02934967696067743
2001-02,0.02934967696067743
2001-03,0.02934967696067743
2001-04,0.02000024934512274
2001-05,0.02000024934512274
2001-06,0.02000024934512274
2001-07,0.009058838016841266
2001-08,0.009058838016841266
2001-09,0.009058838016841266
2001-10,0.013467290730354351
2001-11,0.013467290730354351
2001-12,0.013467290730354351
2002-01,0.023090624361680367
2002-02,0.023090624361680367
2002-03,0.023090624361680367
2002-04,0.026354523589319417
2002-05,0.026354523589319417
2002-06,0.026354523589319417
2002-07,0.03592690027405469
2002-08,0.03592690027405469
2002-09,0.03592690027405469
2002-10,0.03530696108405222
2002-11,0.03530696108405222
2002-12,0.03530696108405222
2003-01,0.02581023512904056
2003-02,0.02581023512904056
2003-03,0.02581023512904056
2003-04,0.018296105537578933
2003-05,0.018296105537578933
2003-06,0.018296105537578933
2003-07,0.013331146895805319
2003-08,0.013331146895805319
2003-09,0.013331146895805319
2003-10,0.014755687533677658
2003-11,0.014755687533677658
2003-12,0.014755687533677658
2004-01,0.01644042153995466
2004-02,0.01644042153995466
2004-03,0.01644042153995466
2004-04,0.030032683543461627
2004-05,0.030032683543461627
2004-06,0.030032683543461627
2004-07,0.03831199178703244
2004-08,0.03831199178703244
2004-09,0.03831199178703244
2004-10,0.038605411957777565
2004-11,0.038605411957777565
2004-12,0.038605411957777565
2005-01,0.034746605876212075
2005-02,0.034746605876212075
2005-03,0.034746605876212075
2005-04,0.030019165517812155
2005-05,0.030019165517812155
2005-06,0.030019165517812155
2005-07,0.030334254079582502
2005-08,0.030334254079582502
2005-09,0.030334254079582502
2005-10,0.033099337627009735
2005-11,0.033099337627009735
2005-12,0.033099337627009735
2006-01,0.03788607776083534
2006-02,0.03788607776083534
2006-03,0.03788607776083534
2006-04,0.030942509758484373
2006-05,0.030942509758484373
2006-06,0.030942509758484373
2006-07,0.02144756350625082
2006-08,0.02144756350625082
2006-09,0.02144756350625082
2006-10,0.01547889231064189
2006-11,0.01547889231064189
2006-12,0.01547889231064189
2007-01,0.013752558546436578
2007-02,0.013752558546436578
2007-03,0.013752558546436578
2007-04,0.02304651144555884
2007-05,0.02304651144555884
2007-06,0.02304651144555884
2007-07,0.024481004830093724
2007-08,0.024481004830093724
2007-09,0.024481004830093724
2007-10,0.02157301525191646
2007-11,0.02157301525191646
2007-12,0.02157301525191646
2008-01,0.01585825708081438
2008-02,0.01585825708081438
2008-03,0.01585825708081438
2008-04,0.009748800299512873
2008-05,0.009748800299512873
2008-06,0.009748800299512873
2008-07,0.013772814476372857
2008-08,0.013772814476372857
2008-09,0.013772814476372857
2008-10,0.000880644487609091
2008-11,0.000880644487609091
2008-12,0.000880644487609091
2009-01,-0.022485177050137754
2009-02,-0.022485177050137754
2009-03,-0.022485177050137754
2009-04,-0.03663671703660357
2009-05,-0.03663671703660357
2009-06,-0.03663671703660357
2009-07,-0.04017306654712162
2009-08,-0.04017306654712162
2009-09,-0.04017306654712162
2009-10,-0.017588621706836328
2009-11,-0.017588621706836328
2009-12,-0.017588621706836328
2010-01,0.017249253759540516
2010-02,0.017249253759540516
2010-03,0.017249253759540516
2010-04,0.03385414303962178
2010-05,0.03385414303962178
2010-06,0.03385414303962178
2010-07,0.036517204455700294
2010-08,0.036517204455700294
2010-09,0.036517204455700294
2010-10,0.03601872818799988
2010-11,0.03601872818799988
2010-12,0.03601872818799988
2011-01,0.03140191888621122
2011-02,0.03140191888621122
2011-03,0.03140191888621122
2011-04,0.028031868693481975
2011-05,0.028031868693481975
2011-06,0.028031868693481975
2011-07,0.03488097449338773
2011-08,0.03488097449338773
2011-09,0.03488097449338773
2011-10,0.03150357529759754
2011-11,0.03150357529759754
2011-12,0.03150357529759754
2012-01,0.024426778186172452
2012-02,0.024426778186172452
2012-03,0.024426778186172452
2012-04,0.025769820454787967
2012-05,0.025769820454787967
2012-06,0.025769820454787967
2012-07,0.013188741707179798
2012-08,0.013188741707179798
2012-09,0.013188741707179798
2012-10,0.00735080730265935
2012-11,0.00735080730265935
2012-12,0.00735080730265935
2013-01,0.015735834837450936
2013-02,0.015735834837450936
2013-03,0.015735834837450936
2013-04,0.018309374890500718
2013-05,0.018309374890500718
2013-06,0.018309374890500718
2013-07,0.02521181158501113
2013-08,0.02521181158501113
2013-09,0.02521181158501113
2013-10,0.033844582450787475
2013-11,0.033844582450787475
2013-12,0.033844582450787475
2014-01,0.026328056473967746
2014-02,0.026328056473967746
2014-03,0.026328056473967746
2014-04,0.02972572204019704
2014-05,0.02972572204019704
2014-06,0.02972572204019704
2014-07,0.03119733602972861
2014-08,0.03119733602972861
2014-09,0.03119733602972861
2014-10,0.027537962941852526
2014-11,0.027537962941852526
2014-12,0.027537962941852526
2015-01,0.02022412234205105
2015-02,0.02022412234205105
2015-03,0.02022412234205105
2015-04,0.008238818813027786
2015-05,0.008238818813027786
2015-06,0.008238818813027786
2015-07,0.0021934284032738794
2015-08,0.0021934284032738794
2015-09,0.0021934284032738794
2015-10,-0.003948691662035549
2015-11,-0.003948691662035549
2015-12,-0.003948691662035549
2016-01,0.00704858482926394
2016-02,0.00704858482926394
2016-03,0.00704858482926394
2016-04,0.004831680411839389
2016-05,0.004831680411839389
2016-06,0.004831680411839389
2016-07,0.011615435615990486
2016-08,0.011615435615990486
2016-09,0.011615435615990486
2016-10,0.016534539000436218
2016-11,0.016534539000436218
2016-12,0.016534539000436218
2017-01,0.021977686095534455
2017-02,0.021977686095534455
2017-03,0.021977686095534455
2017-04,0.03753475172743349
2017-05,0.03753475172743349
2017-06,0.03753475172743349
2017-07,0.031277163599857986
2017-08,0.031277163599857986
2017-09,0.031277163599857986
2017-10,0.030831036093416562
2017-11,0.030831036093416562
2017-12,0.030831036093416562
2018-01,0.02867253652940769
2018-02,0.02867253652940769
2018-03,0.02867253652940769
2018-04,0.02624960932167914
2018-05,0.02624960932167914
2018-06,0.02624960932167914
2018-07,0.028991055856133926
2018-08,0.028991055856133926
2018-09,0.028991055856133926
2018-10,0.027177985660366194
2018-11,0.027177985660366194
2018-12,0.027177985660366194
2019-01,0.01898614382247858
2019-02,0.01898614382247858
2019-03,0.01898614382247858
2019-04,0.02103862033581638
2019-05,0.02103862033581638
2019-06,0.02103862033581638
2019-07,0.017833279173644936
2019-08,0.017833279173644936
2019-09,0.017833279173644936
2019-10,0.017691253139373538
2019-11,0.017691253139373538
2019-12,0.017691253139373538
2020-01,-0.00467284171663072
2020-02,-0.00467284171663072
2020-03,-0.00467284171663072
2020-04,-0.1221194268150005
2020-05,-0.1221194268150005
2020-06,-0.1221194268150005
2020-07,-0.046519118565236245
2020-08,-0.046519118565236245
2020-09,-0.046519118565236245
2020-10,-0.029377948518449003
2020-11,-0.029377948518449003
2020-12,-0.029377948518449003
2021-01,0.0047101711376289065
2021-02,0.0047101711376289065
2021-03,0.0047101711376289065
2021-04,0.1213397499173807
2021-05,0.1213397499173807
2021-06,0.1213397499173807
2021-07,0.043300503054186805
2021-08,0.043300503054186805
2021-09,0.043300503054186805
2021-10,0.03861233437445438
2021-11,0.03861233437445438
2021-12,0.03861233437445438
2022-01,0.0317789348106247
2022-02,0.0317789348106247
2022-03,0.0317789348106247
2022-04,0.04719737305672637
2022-05,0.04719737305672637
2022-06,0.04719737305672637
2022-07,0.03818949563354644
2022-08,0.03818949563354644
2022-09,0.03818949563354644
2022-10,0.02074066049216108
2022-11,0.02074066049216108
2022-12,0.02074066049216108
