Date,Australia_GDP_Growth
2001-02,0.018684808772399038
2001-03,0.018684808772399038
2001-04,0.017636672618436353
2001-05,0.017636672618436353
2001-06,0.017636672618436353
2001-07,0.026731943880096067
2001-08,0.026731943880096067
2001-09,0.026731943880096067
2001-10,0.043098817584370626
2001-11,0.043098817584370626
2001-12,0.043098817584370626
2002-01,0.04018260044829657
2002-02,0.04018260044829657
2002-03,0.04018260044829657
2002-04,0.04959716141213236
2002-05,0.04959716141213236
2002-06,0.04959716141213236
2002-07,0.04053075762304497
2002-08,0.04053075762304497
2002-09,0.04053075762304497
2002-10,0.036400452661292375
2002-11,0.036400452661292375
2002-12,0.036400452661292375
2003-01,0.030594441447154626
2003-02,0.030594441447154626
2003-03,0.030594441447154626
2003-04,0.017392868551721143
2003-05,0.017392868551721143
2003-06,0.017392868551721143
2003-07,0.03201936932201189
2003-08,0.03201936932201189
2003-09,0.03201936932201189
2003-10,0.04064287576487187
2003-11,0.04064287576487187
2003-12,0.04064287576487187
2004-01,0.04663401193938466
2004-02,0.04663401193938466
2004-03,0.04663401193938466
2004-04,0.04923195107898756
2004-05,0.04923195107898756
2004-06,0.04923195107898756
2004-07,0.03917268159387331
2004-08,0.03917268159387331
2004-09,0.03917268159387331
2004-10,0.029868606426436694
2004-11,0.029868606426436694
2004-12,0.029868606426436694
2005-01,0.029799668307578908
2005-02,0.029799668307578908
2005-03,0.029799668307578908
2005-04,0.027502331567830465
2005-05,0.027502331567830465
2005-06,0.027502331567830465
2005-07,0.031176926825189504
2005-08,0.031176926825189504
2005-09,0.031176926825189504
2005-10,0.0314206399175777
2005-11,0.0314206399175777
2005-12,0.0314206399175777
2006-01,0.024693882767964415
2006-02,0.024693882767964415
2006-03,0.024693882767964415
2006-04,0.02244560376638249
2006-05,0.02244560376638249
2006-06,0.02244560376638249
2006-07,0.026104462588077398
2006-08,0.026104462588077398
2006-09,0.026104462588077398
2006-10,0.03130696811034437
2006-11,0.03130696811034437
2006-12,0.03130696811034437
2007-01,0.04451374163236456
2007-02,0.04451374163236456
2007-03,0.04451374163236456
2007-04,0.049060684249971655
2007-05,0.049060684249971655
2007-06,0.049060684249971655
2007-07,0.045299965120334844
2007-08,0.045299965120334844
2007-09,0.045299965120334844
2007-10,0.03630253819124951
2007-11,0.03630253819124951
2007-12,0.03630253819124951
2008-01,0.032442201133685754
2008-02,0.032442201133685754
2008-03,0.032442201133685754
2008-04,0.028987723187805965
2008-05,0.028987723187805965
2008-06,0.028987723187805965
2008-07,0.024429092805005215
2008-08,0.024429092805005215
2008-09,0.024429092805005215
2008-10,0.016034270136950735
2008-11,0.016034270136950735
2008-12,0.016034270136950735
2009-01,0.015203740402879843
2009-02,0.015203740402879843
2009-03,0.015203740402879843
2009-04,0.01920431225965788
2009-05,0.01920431225965788
2009-06,0.01920431225965788
2009-07,0.015764522063969097
2009-08,0.015764522063969097
2009-09,0.015764522063969097
2009-10,0.0277781326737379
2009-11,0.0277781326737379
2009-12,0.0277781326737379
2010-01,0.022771695648210976
2010-02,0.022771695648210976
2010-03,0.022771695648210976
2010-04,0.021966945264877774
2010-05,0.021966945264877774
2010-06,0.021966945264877774
2010-07,0.02548563755430072
2010-08,0.02548563755430072
2010-09,0.02548563755430072
2010-10,0.026274047665219704
2010-11,0.026274047665219704
2010-12,0.026274047665219704
2011-01,0.01879650854791835
2011-02,0.01879650854791835
2011-03,0.01879650854791835
2011-04,0.025120276266467272
2011-05,0.025120276266467272
2011-06,0.025120276266467272
2011-07,0.03206633132928942
2011-08,0.03206633132928942
2011-09,0.03206633132928942
2011-10,0.034409748298166135
2011-11,0.034409748298166135
2011-12,0.034409748298166135
2012-01,0.047595559238101715
2012-02,0.047595559238101715
2012-03,0.047595559238101715
2012-04,0.04195049150984819
2012-05,0.04195049150984819
2012-06,0.04195049150984819
2012-07,0.03384422378185175
2012-08,0.03384422378185175
2012-09,0.03384422378185175
2012-10,0.02775214640018361
2012-11,0.02775214640018361
2012-12,0.02775214640018361
2013-01,0.022619155307221105
2013-02,0.022619155307221105
2013-03,0.022619155307221105
2013-04,0.019165893322218665
2013-05,0.019165893322218665
2013-06,0.019165893322218665
2013-07,0.021487626012276682
2013-08,0.021487626012276682
2013-09,0.021487626012276682
2013-10,0.02482203243065873
2013-11,0.02482203243065873
2013-12,0.02482203243065873
2014-01,0.027993313540081336
2014-02,0.027993313540081336
2014-03,0.027993313540081336
2014-04,0.028799052835168013
2014-05,0.028799052835168013
2014-06,0.028799052835168013
2014-07,0.025034293552812073
2014-08,0.025034293552812073
2014-09,0.025034293552812073
2014-10,0.020638728857087587
2014-11,0.020638728857087587
2014-12,0.020638728857087587
2015-01,0.022198295358016738
2015-02,0.022198295358016738
2015-03,0.022198295358016738
2015-04,0.01830101245250697
2015-05,0.01830101245250697
2015-06,0.01830101245250697
2015-07,0.024145177196561684
2015-08,0.024145177196561684
2015-09,0.024145177196561684
2015-10,0.026639420154721264
2015-11,0.026639420154721264
2015-12,0.026639420154721264
2016-01,0.02639144905826538
2016-02,0.02639144905826538
2016-03,0.02639144905826538
2016-04,0.03199522066673424
2016-05,0.03199522066673424
2016-06,0.03199522066673424
2016-07,0.02237813301335087
2016-08,0.02237813301335087
2016-09,0.02237813301335087
2016-10,0.026987970215195004
2016-11,0.026987970215195004
2016-12,0.026987970215195004
2017-01,0.02111788964104635
2017-02,0.02111788964104635
2017-03,0.02111788964104635
2017-04,0.020846482116957648
2017-05,0.020846482116957648
2017-06,0.020846482116957648
2017-07,0.029606966836521594
2017-08,0.029606966836521594
2017-09,0.029606966836521594
2017-10,0.02366493444773899
2017-11,0.02366493444773899
2017-12,0.02366493444773899
2018-01,0.030422416864546928
2018-02,0.030422416864546928
2018-03,0.030422416864546928
2018-04,0.031606659938215625
2018-05,0.031606659938215625
2018-06,0.031606659938215625
2018-07,0.026583261834784603
2018-08,0.026583261834784603
2018-09,0.026583261834784603
2018-10,0.02407663831350496
2018-11,0.02407663831350496
2018-12,0.02407663831350496
2019-01,0.019748768325222103
2019-02,0.019748768325222103
2019-03,0.019748768325222103
2019-04,0.016576306974233596
2019-05,0.016576306974233596
2019-06,0.016576306974233596
2019-07,0.019313487037735888
2019-08,0.019313487037735888
2019-09,0.019313487037735888
2019-10,0.022260942236659007
2019-11,0.022260942236659007
2019-12,0.022260942236659007
2020-01,0.014397823666839143
2020-02,0.014397823666839143
2020-03,0.014397823666839143
2020-04,-0.05749172791426312
2020-05,-0.05749172791426312
2020-06,-0.05749172791426312
2020-07,-0.028674272821371666
2020-08,-0.028674272821371666
2020-09,-0.028674272821371666
2020-10,-0.001442233533857782
2020-11,-0.001442233533857782
2020-12,-0.001442233533857782
2021-01,0.021949061175279484
2021-02,0.021949061175279484
2021-03,0.021949061175279484
2021-04,0.1029091948452199
2021-05,0.1029091948452199
2021-06,0.1029091948452199
2021-07,0.040532423344408854
2021-08,0.040532423344408854
2021-09,0.040532423344408854
2021-10,0.04591690931700045
2021-11,0.04591690931700045
2021-12,0.04591690931700045
2022-01,0.030446833370515878
2022-02,0.030446833370515878
2022-03,0.030446833370515878
2022-04,0.030925821596244133
2022-05,0.030925821596244133
2022-06,0.030925821596244133
2022-07,0.059940623225984625
2022-08,0.059940623225984625
2022-09,0.059940623225984625
2022-10,0.026964657578756147
2022-11,0.026964657578756147
2022-12,0.026964657578756147
