Date,equity_index_germany,equity_index_italy,equity_index_indonesia,equity_index_south_africa,equity_index_brazil,equity_index_canada,equity_index_mexico,equity_index_australia,equity_index_us,equity_index_argentina,equity_index_turkey,equity_index_china,equity_index_japan,equity_index_france,equity_index_russia,equity_index_uk,equity_index_south_korea,equity_index_india,equity_index_saudi_arabia,currency_saudi_arabia,currency_south_korea,currency_brazil,currency_russia,currency_japan,currency_uk,currency_canada,currency_south_africa,currency_eurozone,currency_australia,currency_mexico,currency_india,currency_china,currency_argentina,currency_indonesia,currency_turkey,commodity_natural_gas,commodity_lead,commodity_wti_crude_oil,commodity_zinc,commodity_gold,commodity_platinum,commodity_uls_diesel,commodity_silver,commodity_lean_hogs,commodity_soybean_meal,commodity_copper,commodity_unleaded_gas,commodity_orange_juice,commodity_live_cattle,commodity_kansas_wheat,commodity_soybean_oil,commodity_nickel,commodity_cotton,commodity_brent_crude,commodity_soybeans,commodity_aluminum,commodity_coffee,commodity_tin,commodity_gas_oil,commodity_wheat,commodity_sugar,commodity_corn,commodity_cocoa,commodity_feeder_cattle,government_bond_france,government_bond_mexico,government_bond_australia,government_bond_italy,government_bond_us,government_bond_canada,government_bond_china,government_bond_germany,government_bond_uk,government_bond_japan
1989-09-01,,,,,,0.05441716546159465,,0.03231615941476125,0.11433802835591363,,,,0.0234511786824637,,,0.03621376909301268,,,,,0.4230382581111244,,,0.050921607531505826,0.0583168730275333,0.3372985477414955,0.073114381225779,0.07226380293185472,0.08540216361231419,2.1357858747968878e-17,0.18515324872006156,0.010152766856205394,,,0.1640294604310961,,,0.0914602860359982,,0.059061976475597515,,,0.02715864903643796,,,,,,0.06875773555693682,,0.04878698300030682,,0.055469533853391956,,0.05427373958727346,,0.09976490048020836,,,0.11175398157609492,0.029317664456945034,0.06797690603188923,0.03911902913949073,,,,,,3.6027538087272004e-18,,,,0.14278371672711251,0.03689906481941702
1989-10-01,,,,,,0.05449707177407652,,0.03100388772734699,0.10835190222414572,,,,0.023084560561163106,,,0.032842330121740065,,,,,0.3807442640210477,,,0.049364522273920255,0.05510690878448774,0.3418719183032582,0.076827705486753,0.07444922794906916,0.08622306147911402,1.3994096232425867e-17,0.18319555122536413,0.016204344689000737,,,0.15938419382549573,,,0.08702471344599912,,0.062252319000584866,,,0.02721637473281064,,,,,,0.06876153567767461,,0.04843784194000734,,0.056721716779504605,,0.05320970017732048,,0.09546510625918485,,,0.10143382002441684,0.028587680728805187,0.07063590648140768,0.037734608473724764,,,,,,3.373843170724276e-17,,,,0.14519022197862172,0.03548573507424447
1989-11-01,,,,,,0.05521606916599688,,0.030733009791420744,0.10616858651111533,,,,0.02349168502583263,,,0.032673762899534955,,,,,0.39122946775856876,,,0.050423670922782445,0.05630284646742245,0.34210242062378965,0.07701066268366356,0.07405379102696716,0.08495247638921616,8.322187994344519e-17,0.18436843047999774,0.011810267762107751,,,0.15408463516496948,,,0.08663718734739387,,0.06033330238029631,,,0.026691342917048017,,,,,,0.06827964941236336,,0.048434033893413435,,0.05886029899802509,,0.052833249317619554,,0.09702525353165213,,,0.09685423166364725,0.028363839243753845,0.07194428481088701,0.03838572364426677,,,,,,3.887388851572063e-17,,,,0.14612644116415524,0.036010764330041196
1989-12-01,,,,,,0.05485923726787471,,0.030252709022244487,0.10498924123288461,,,,0.0239233104429174,,,0.03161496087440762,,,,,0.421691504708713,,,0.05070525373746107,0.0555946230107769,0.3399968486326895,0.07670999178767209,0.0713484090989214,0.08495798585950097,3.334970206200523e-17,0.18147550286355826,2.2793347456551967e-18,,,0.15210332574547844,,,0.08195972909067435,,0.06102491197335557,,,0.027407078098451523,,,,,,0.0668969943420583,,0.0488565980169789,,0.06186628123253998,,0.0529877001213188,,0.09422339701944749,,,0.0974119092027072,0.028997663835019352,0.06971005655055278,0.038064459794230815,,,,,,0.0,,,,0.14126710587182953,0.03651911685054481
1990-01-01,,,,,,0.04984939446982297,,0.030990205676458518,0.09585299856943341,,,,0.023040490104544516,,,0.03245352698735632,,,,,0.36526433181668877,,,0.05004364339680601,0.05943377353298119,0.2861741760749736,0.0779010972993306,0.0710032364990567,0.08388280816300858,9.274939684953724e-18,0.18612043499575076,2.845938791230833e-17,,,0.16372527761258107,,,0.08180736340285812,,0.06136001442002947,,,0.027358040872077462,,,,,,0.06950277631942786,,0.04897667159249032,,0.05739938178747079,,0.050508347820159734,,0.09460690174133618,,,0.08133146280116908,0.030959586679610532,0.07084854428423738,0.041165400455804683,,,,,,2.105987026475783e-17,,,,0.12132128420235842,0.033970526976577535
1990-02-01,,,,,,0.060352644609764,,0.025202989254860534,0.13290205282225576,,,,0.02522783359472029,,,0.034441380352206744,,,,,0.27168134714243497,,,0.05275082532519264,0.0621207193357075,0.2926412781564767,0.0887103220653301,0.08136116379754975,0.05960656309664186,0.0,0.2255799799657319,0.0,,,3.1582240564781665e-18,,,0.05538476824273443,,0.06148148470354384,,0.03584793122279389,0.026850278229920897,0.04694359070350865,,,0.06211735453804329,,0.10873277780768724,,0.060509220563346705,,0.04161852526316152,,0.047308045467679624,,0.0855027983161908,,,0.08594802627905164,0.04951098235956649,0.057667804511616065,0.03395998358856713,,,,,,0.0,,,,0.11267825123821663,0.036510283566456504
1990-03-01,,,,,,0.05874682939162043,,0.024644619484738138,0.13204897398319748,,,,0.023901010118117152,,,0.03325025238019581,,,,,0.25879571096088017,,,0.05088072931942378,0.06158760793460525,0.3083028263546926,0.08605815788819425,0.08339871274963437,0.05871667452721053,0.0,0.23015322960334622,0.0,,,0.0,,,0.05431524942087062,,0.05701935131258406,,0.03703234550464727,0.026946023630435696,0.04971913977698471,,,0.06528244704316369,,0.1129749520324119,,0.06237661989277902,,0.042712922745698025,,0.04760002744066183,,0.08372767189292618,,,0.08272195023902153,0.0498178957029008,0.058859579616387235,0.03591236707445525,,,,,,0.0,,,,0.10711749441904882,0.03592650610365431
1990-04-01,,,,,,0.06706028231333676,,0.024862991656065515,0.12929700683133474,,,,0.026179686864361156,,,0.03173290676137905,,,,,0.23967285810176442,,,0.05809575730774785,0.06533725720645307,0.36059549555857173,0.09142984879607367,0.08218481795165909,0.060187315562077785,3.401298411561542e-17,0.2940263901618332,7.971876124228602e-18,,,2.8671276261166305e-17,,,0.06586397444030404,,0.05932486619482464,,0.040547152733776334,0.031479303460805116,0.05845377609906883,,,0.0743487542569198,,0.11279766380285418,,0.06747618889696028,,0.04381702030272516,,0.05305233620415317,,0.05668416702034398,,,0.09085469075518225,0.034439095608291406,0.0776451795794941,0.03956160275979321,,,,,,1.159699484648348e-18,,,,0.11709836312679843,0.03963041745915643
1990-05-01,,,,,,0.06174976294483155,,0.02413544236288566,0.1298191226663746,,,,0.028772502138559725,,,0.03903575689487108,,,,,0.3227619419967068,,,0.06785735275441102,0.06983229785087797,0.24803593357402307,0.09845192218332191,0.08721623591770401,0.055051768555625505,0.21393367810949118,0.4702750171466002,4.633439365012231e-17,,,5.69582373569691e-17,,,0.07058101769397376,,0.07193445613469537,,0.03943990183954121,0.05548489500664264,0.06320063626346363,,,0.05244617593875596,,0.15096089303070256,,0.07672352479605883,,0.057419690527202485,,0.05963821925233249,,0.08214841953190172,,,0.08263531197160578,0.04150650212614782,0.08870181935457472,0.033521194840693117,,,,,,7.966576343852269e-18,,,,0.1120048612525274,0.05153029475006646
1990-06-01,,,,,,0.061272001977109795,,0.024246275947390625,0.1281866779745062,,,,0.0286566878052518,,,0.03958106837591078,,,,,0.3217249428557477,,,0.06800463496557625,0.07047621189093656,0.249001604374874,0.09820563839776181,0.08666371636441565,0.0557456403342722,0.21201554212383095,0.46562666870231634,1.4888066812247982e-17,,,4.4388780849091825e-17,,,0.07101431206663811,,0.07176877281113703,,0.03949565057461159,0.05509739451300687,0.06403720768391939,,,0.05191193297310495,,0.14994283312905426,,0.07781848073968754,,0.05916685999852969,,0.059393802810112195,,0.08076724614079493,,,0.08221889418587922,0.040614853392607744,0.09018734934260723,0.03285755942463401,,,,,,0.0,,,,0.1149265244739211,0.051226693052940246
1990-07-01,,,,,,0.06002760423930554,,0.02422734828701186,0.12456501319391614,,,,0.030739633146251392,,,0.03925339431078981,,,,,0.310350252874361,,,0.06455586974379336,0.06593499286529694,0.23426888979545238,0.09305949484280454,0.08095117407630409,0.056008806160264955,0.2078502182425771,0.44392267292418564,0.0,,,0.0,,,0.06093589903017032,,0.06783524709618338,,0.03585473640626859,0.05965372704797404,0.05949071347202017,,,0.04652487619406962,,0.13074263060579186,,0.06822264570352804,,0.06264636561855355,,0.05877551011493632,,0.07917760633787665,,,0.10865941796511831,0.04618415276177584,0.0925712807890814,0.0320469197173676,,,,,,8.572252399114302e-18,,,,0.13334377945583456,0.05186825527848721
1990-08-01,,,,,,0.05481639559767251,,0.02499699950337941,0.12193766866979232,,,,0.03216215134463542,,,0.036740607224088194,,,,,0.31183518706729885,,,0.05721375056362504,0.06596737708332859,0.24457497235934095,0.09520130925635568,0.0762265278055011,0.061278789828269814,0.0,0.36932461996478483,7.320433389075459e-17,,,1.3791054994391898e-17,,,0.0669061350512744,,0.06998240861884879,,0.03847104490262505,0.060131861834875754,0.06607630289501211,,,0.05618785418129631,,0.1321530327312995,,0.05358986283979151,,0.06896134111120397,,0.05733610229590445,,0.07648335505366129,,,0.10955877347292073,0.04206882926625206,0.1183463958399621,0.033362685875074655,,,,,,0.0,,,,0.15106507853974027,0.04793780840368825
1990-09-01,,,,,,0.05577103427284294,,0.025789826614659027,0.12313040563025208,,,,0.03526493983394929,,,0.03784324956800702,,,,,0.31666896168491715,,,0.055100067861052156,0.06663369943364945,0.2484657041759537,0.09514839675209046,0.07596780343996339,0.06186366320069531,7.693671824289262e-06,0.42547016424767425,2.8894399252424824e-06,,,2.525118768523207e-06,,,0.054077590684816455,,0.06816568635419522,,0.03462391659238278,0.058910393494778814,0.06031508784038189,,,0.05386834757564668,,0.12677172424327177,,0.05278391663164902,,0.07005546186905112,,0.05620601600787024,,0.08619292197801377,,,0.10669738610631284,0.04328032938124055,0.11374948935324045,0.03422495547495881,,,,,,2.5506944329764538e-06,,,,0.14354779781450389,0.04659353666824974
1990-10-01,,,,,,0.050146823920105534,,0.02289170921975053,0.11138692865552141,,,,0.0391239160307143,,,0.03607242871375388,,,,,0.30047727420927206,,,0.05750827621213334,0.06571534878425585,0.22539806584317476,0.09483628171193521,0.07535344390676704,0.05683705030919125,0.0,0.4025300179898056,0.0,,,0.0,,,0.05263995291241258,,0.061179384877725985,,0.03215654104867072,0.05085619974873302,0.06144812187023084,,,0.05035337611318039,,0.11369749556289553,,0.04778594491581875,,0.07907222339092691,,0.0536000939583737,,0.08925121408677444,,,0.10229023627006749,0.0413484597628034,0.10919336387275316,0.03319135554139087,,,,0.6301897304855155,,0.0,,,,0.13959220362191901,0.05131594863325697
1990-11-01,,,,,,0.056303907928542736,,0.03518808307831712,0.1606453757784053,,,,0.03434816223350799,,,0.045431944020093096,,,,,0.24149353856517802,,,0.0483481168809098,0.0634578587595594,0.19827071600405877,0.09347338038786576,0.07943603090233851,0.06124256675065806,0.0,0.43866062780936127,0.20829550613334177,,,2.03834095007255e-16,,,0.05790326345699685,,0.05981440019988942,,0.039844829964313815,0.05049508190308047,0.06280264371145593,,,0.05685655725434226,,0.14883296689792858,,0.0470846614760958,,0.08074325262380651,,0.05778847576626945,,0.09014800832381853,,,0.09286333442133701,0.035253258356590614,0.1006926460717556,0.03575191003247958,,,,0.9482136831048041,,0.2684260944169762,,,,0.10345987038008411,0.036095172703947014
1990-12-01,,,,,,0.055552219418438985,,0.03936280473597343,0.11819281524673078,,,,0.03559239557075601,,,0.04158318821849869,,,,,0.24748656316504086,,,0.04998689643642205,0.06816368590171155,0.20724618045418272,0.10423245161062963,0.08564619026817095,0.0661501255240985,0.0,0.49836586736837485,0.2147997890867903,,,6.1911035859976215e-18,,,0.05332063519322598,,0.06401407871622343,,0.03780918203544486,0.05173411797882762,0.05987223935528875,,,0.05286256454292106,,0.1666131815840172,,0.04765372742687864,,0.08763274618923109,,0.0658911667966427,,0.09599936237590308,,,0.09796485937132998,0.035467737875203645,0.10526151123283317,0.03651448227317713,,,,1.037486857923006,,0.28598757254369384,,,,0.10877246901239622,0.0378573134595295
1991-01-01,,,,,0.013077480658968983,0.07500718299325322,0.03353311391764552,0.03151656235623245,0.13735966289613044,0.023278611917957878,0.026586591677831374,,0.03114197449687943,,,0.04526775888678707,0.028048571003909305,,,,0.3024016421408865,,,0.05716752425708227,0.06736857525312774,0.23762012049002992,0.10926060832792778,0.08270459016942747,0.07156049579937293,1.5855300145996946e-17,0.37080082683405435,1.0454651826574604e-17,,,1.8544854744744326e-17,,,0.04735535200366108,,0.07727794830270716,,0.027932942560260632,0.05691717038041246,0.04337718713197253,,,0.03513444747405988,,0.17500811077853612,,0.05340157360405654,,0.0782254851304393,,0.07627070622925025,,0.06369507948039567,,,0.06828884965451971,0.03573673051158625,0.11013233457677038,0.03538246176976629,,,,1.2974053561722244e-18,,0.0,,,,0.11023386521220845,0.04546420839276616
1991-02-01,,,,,0.013275276539527814,0.06745447683832158,0.036616270776581784,0.02934734360184401,0.13005463383130794,0.02230602124336044,0.025979511468922446,,0.02931173711514792,,,0.04147148069845012,0.030730721253714132,,,,0.3401543347960208,,,0.05659464636427017,0.06597647613975632,0.2401049970914844,0.10579402341350445,0.07988858869576125,0.07019369862120811,0.0,0.4286421998831817,0.0,,,6.503425762351888e-17,,,0.04997733001410551,,0.06819881145050961,,0.02728345856130741,0.058354796879001095,0.04690866529332627,,,0.036653430641350904,,0.1729399628285682,,0.05195108824144388,,0.06039661848993952,,0.06981931846471812,,0.05711900205148561,,,0.0731924098495966,0.03567876350997823,0.12162645911333984,0.036267344465452815,,,,0.0,,3.3796276856597805e-17,,,,0.11915903387180286,0.04563178212854181
1991-03-01,,,,,0.012958056775956139,0.06766850363427822,0.045214102638718986,0.02921563756228371,0.129872482304287,0.02362229717504095,0.02292063006967993,,0.029435334409982677,,,0.04026381954086059,0.028599701471269993,,,,0.3607947245202908,,,0.05496835296042346,0.06191663261153881,0.23484470828343254,0.0972994535829186,0.0723548287424961,0.06911489007203434,0.0,0.4128622641180669,0.0,,,0.0,,,0.050444507465718234,,0.0657130598243831,,0.027470533058628184,0.06220421641156669,0.047838950097726964,,,0.03790810413372127,,0.17948807221082438,,0.05124287482766034,,0.0541533674796921,,0.0678851876796217,,0.05707881487216202,,,0.07791186790399185,0.034906427275577884,0.12031606757946603,0.03555084276155716,,,,0.0,,0.0,,,,0.12644943388754884,0.04427595608582215
1991-04-01,,,,,0.017305152680496635,0.06303459316881714,0.03820620906412673,0.03983140154999691,0.08068461329059468,0.025885599797200964,0.019600147127512634,,0.032035953019902,,,0.0394526195356407,0.031146875281137135,,,,0.44532713351265396,,,0.05668055587864519,0.07126945346440083,0.28173048751258584,0.08406290545453378,0.06689602917108482,0.0731067833897728,9.574577410997245e-18,0.4405919951464962,1.782877203604252e-17,,,1.0114737614542242e-16,,,0.05461257834200023,,0.06882054595799579,,0.02821014475796801,0.08591326557376748,0.05138049443231019,,,0.03969084630680557,,0.18156458265322908,,0.05168743841253986,,0.05520106337033172,,0.07942023668545205,,0.0626322420314949,,,0.06097689926136396,0.03529212236137134,0.11409644662174992,0.03365134558919653,,,,8.268320116076565e-18,,0.32057594790368027,,,,0.11658439347847098,0.04287816246766818
1991-05-01,,,,,0.01828933317334287,0.06483122363447903,0.04007836832068999,0.039113832746588945,0.08125125889796266,0.02558901104662775,0.019282396947247597,,0.03177472878367849,,,0.03939671294540025,0.03055374679351977,,,,0.44293780323106097,,,0.05690095186939386,0.07036467077100712,0.2849498805702039,0.08328013650287182,0.06688216220074608,0.07039969832220211,1.3733723827648519e-17,0.4225197218452891,0.0,,,1.0211865315326727e-16,,,0.054376107243841065,,0.07039621050151404,,0.028188614853329526,0.08883662099102044,0.049644733046646634,,,0.0388107921625074,,0.17904890491330352,,0.051620486084260286,,0.05374958852653494,,0.07950817978258855,,0.06268896241561572,,,0.061554812901146366,0.03596616726129263,0.11075760724713278,0.033566499500860006,,,,2.8370000359906976e-18,,0.3158128181168957,,,,0.11794697325388612,0.042872667530861386
1991-06-01,,,,,0.01799009687519803,0.051246878381473626,0.038673897872418844,0.054149793881278004,0.06146551373448816,0.029251215291361356,0.017003507143616294,,0.02734646152696813,,,0.030601886193587665,0.03823116632536503,,,,0.5114928739492189,,,0.06116938997910803,0.058697606083269876,0.2649315391787797,0.06893527713682673,0.05370777009871174,0.09441498424712302,5.7202129108937916e-18,0.4238287318284863,4.300326676163121e-17,,,6.725894872503799e-17,,,0.04150880686781096,,0.06784094839822186,,0.023623769128844337,0.1326343663275399,0.06531879932950997,,,0.03419333262644422,,0.1425905981890879,,0.0511784846843074,,0.06388129791360563,,0.09706750068108415,,0.06697389271945177,,,0.07092336500051986,0.05917881829642889,0.07382124365437291,0.025559931012619577,,,,0.8296918157102938,,0.19516831592607298,,,,0.12627473930563868,0.04297522454301354
1991-07-01,,,,,0.015421164664434533,0.054286942317940505,0.03407959312615399,0.04836947436127908,0.05795866099063104,0.025685927245315245,0.02125321605693334,,0.02643484372723815,,,0.027695003357872117,0.024845457253525136,,,,0.5313023543760543,,,0.06273267464653322,0.05605205090431162,0.3318866362143404,0.07393019572669504,0.05219361194728353,0.10002381276932999,8.680261863946232e-18,2.7681698299852732e-18,6.586313769002126e-17,,,1.2944591804084259e-17,,,0.035944743409325026,,0.10353423153924639,,0.024244759038853623,2.068606601862861e-17,0.06649996516114204,,,0.03127273485766966,,0.18072134066402482,,0.04294035131260053,,0.07241808497154158,,0.06171565903291268,,0.08165286889614849,,,0.0635561799888363,0.05707297812977267,0.04916546312973495,0.02340365113454228,,,,0.8698093047124011,,0.17878418143516023,,,,0.10487207660992001,0.04220485754931164
1991-08-01,,,,,0.016307014596345638,0.0592670370770906,0.040869566920019904,0.044619258039642846,0.05980693120279696,0.021275949606022884,0.02186104003452962,,0.024824372032409937,,,0.027850219723456193,0.023496850362423445,,,,0.4940572624276365,,,0.06373877128634078,0.055021801391496955,0.3423055653558231,0.08662585130849423,0.05382370191974193,0.09547383845378062,2.707069559673033e-17,1.3345189419708663e-17,3.418315918526384e-17,,,7.764679068132951e-17,,,0.03649384099835392,,0.10212727208029251,,0.023764465343863478,5.044988643058318e-18,0.07815678467021883,,,0.03310575572696336,,0.14341818754166435,,0.05008180963306986,,0.09584138006573113,,0.08642356969835659,,0.08397895720795572,,,0.06644288519221019,0.06387881198534798,0.06162075037107309,0.022971324534360977,,,,0.8620056735112801,,0.206445561408751,,,,0.10368098114626048,0.04211956527245381
1991-09-01,,,,,0.016795098178082828,0.06671285151513567,0.044066600818555936,0.044638272286605565,0.0686652794967641,0.020426399467364034,0.0259193628608697,,0.02506744824240182,,,0.029940308214921444,0.02411524564216648,,,,0.4633692529114654,,,0.0650522246413941,0.054756532724691505,0.4507283324428706,0.081131209254999,0.05270794481318085,0.08933646696112875,1.4890287025820992e-17,9.802115771605071e-17,6.634557222812254e-17,,,1.1030230249906304e-16,,,0.04213097400608615,,0.09920924604481292,,0.025541470096587637,2.8572033011985074e-17,0.09091337699145455,,,0.035315401640266,,0.10891715718285978,,0.04947757635787441,,0.11899934976697372,,0.0677161477474512,,0.09092409378786329,,,0.05291947202139031,0.07699820026669205,0.061599121386173274,0.02530135302712751,,,,0.8260373653248813,,0.20995500415137883,,,,0.1121010187623447,0.04338979214994506
1991-10-01,,,,,0.01670538230569646,0.06862148774167254,0.044928827206146535,0.04592724612229021,0.06840911612725005,0.020434702764238033,0.025466113770858497,,0.025387037761889733,,,0.029251081458135382,0.023698400439665396,,,,0.43696969151393,,,0.06530998601737367,0.05439184272551021,0.44176071207602585,0.08100823072556747,0.052391169962582196,0.08857664154323727,5.664661185717708e-19,9.540884787389039e-18,2.8918304507200756e-17,,,1.1976908637072085e-17,,,0.043184978516931025,,0.10305599063081339,,0.026038559142962298,1.3315566415573495e-17,0.08476616123172498,,,0.034961123626128396,,0.10453393534212652,,0.050167430326985896,,0.11736292782307961,,0.06688640361218434,,0.08953324649921424,,,0.055906086258937504,0.07738878039321129,0.0627953969638852,0.025586397991126542,,,,0.8734978760326301,,0.2051155727483874,,,,0.10860602859562798,0.04378494620570656
1991-11-01,,,,,0.01545964500327314,0.07743945883708826,0.039079626932326,0.05319478988571919,0.07302151807141159,0.01643310573378421,0.029395191726764414,,0.026670802283561782,,,0.02934333197540955,0.024250306212865815,,,,0.746635840060698,,,0.07819200598217373,0.059036045799476,0.3658773799032501,0.0714807112414017,0.059592796836617855,0.11843678704706392,3.564775387123607e-17,1.62852800748652e-16,1.1714623454770508e-17,,,8.054961289503353e-17,,,0.03620911665686354,,0.11229002605424551,,0.02317113102513698,4.2408573440739747e-17,0.07516521232135737,,,0.03398369802648984,,0.11512375481835907,,0.04675731557477287,,5.0767047676096716e-17,,0.06740082296119322,,0.09533506253210153,,,0.05585710052611421,0.07826469220440865,0.06252989819746896,0.03125218356607979,,,,0.7928927377907464,,0.2621787697799707,,,,0.10943765889565078,0.05909006808237967
1991-12-01,,,,,0.014029414120746772,0.06739049795010997,0.04511586673765726,0.041221531977897886,0.062305551284026345,0.014878719441671616,0.03233349433387362,,0.02512494414129233,,,0.02754311121564218,0.032016264213188025,,,,4.0474974157509394e-18,,,0.07350098978310655,0.05889825102317521,0.44992129461179675,0.0872331302479219,0.05996725226560712,0.12534411731482745,3.7788629405773486e-18,1.848168634043708e-17,6.455554706664035e-17,,,2.318250675425512e-17,,,0.04276917876623297,,0.16708291343779508,,0.02617675176189221,2.5330942412694332e-17,0.07217685708258535,,,0.03594123137625898,,0.10036821859075319,,0.0439259403040993,,0.11971797674783999,,0.06801925102433487,,0.0773886512265773,,,0.07678571997696469,0.0,0.065083988895805,0.042477093524003744,,,,0.7227192056856294,,0.19801825912844637,,,,0.09607075304656781,0.05519788387204102
1992-01-01,,,,,0.015313249661367642,0.07465631302164186,0.039983157313155875,0.041592827279968124,0.061099348587320225,0.013812174308501712,0.02928682352292094,,0.02531381151894528,,,0.027486784175158197,0.036653211212981554,,,,4.358049437690152e-17,,,0.0739397460948668,0.056909779176855656,0.3991357319994817,0.08454116687989355,0.056850919865126075,0.12113710712288049,7.494529965333645e-17,4.1332202420659955e-18,1.3178141727111833e-16,,,5.446335292347718e-17,,,0.0440669457442497,,0.15948778943601719,,0.026944639032006102,1.2926370030144205e-16,0.07652035061522088,,,0.03531652998570434,,0.11882064559245484,,0.043062514987805965,,0.11104910371048893,,0.07542095635941683,,0.09534553794365545,,,0.08827858565717589,7.339666167938787e-17,0.06831612674083277,0.04035085287874338,,,,0.6040244669876667,,0.18198585251852104,,,,0.10769894623152668,0.05466733353393053
1992-02-01,,,,,0.017190750612673278,0.061297470425544974,0.04576216040888731,0.03654953230768752,0.05110657956726994,0.011828755152797507,0.029182488838793364,,0.025375994067141548,,,0.024056802496595784,0.031029077302067345,,,,8.580721893575414e-18,,,0.08059541732401225,0.05748416901162747,0.3228599599966517,0.09052808505603122,0.06121430204200786,0.11517205966055075,1.3521106094767926e-17,1.9117254342717517e-17,2.5254909240138112e-17,,,4.418904088360168e-17,,,0.052077730746603566,,1.3468346029678784e-17,,0.029720020159479443,1.0816201313367159e-16,0.08992113825993962,,0.057992541697818596,0.03315679019104533,,0.1198280945865173,,0.043162041088753544,,0.09084529442866783,,0.08608956995161596,,0.08916343272212274,,,0.07581805207222427,5.817569703078056e-17,0.06351990661044019,0.036467115641177834,,,,0.7382080998433919,,0.20612401290142118,,,,0.09693001076119011,0.05599480608543978
1992-03-01,,,,,0.016970281530979396,0.05409916641201661,0.05105869223254551,0.03945579562360789,0.05439112129673254,0.015236518206284792,0.025566446593320823,,0.022224344325063556,,,0.02357335978630499,0.029498274691080552,,,,0.017074443927555825,,,0.0700182940979143,0.05694838906067701,0.2883262382666523,0.08451127226325085,0.05890461822680804,0.1339252176031329,6.89062227274499e-17,1.809609410642713e-17,5.841094020651406e-17,,,2.8259918352969115e-17,,,0.03963850657437897,,0.17620100082212248,,0.025789571766365087,3.417063210765759e-17,0.08193275482697909,,0.06007612326124389,0.031102182626493828,,0.11829859204891438,,0.041401052550559474,,0.11454496967725385,,0.08878944700997779,,0.08616417935217856,,,0.07050001279220071,1.2872662364690233e-16,0.06625192824351259,0.03235697491023893,,,,0.7447024722864041,,0.18024058625834705,,,,0.09394481415769644,0.05414798374645811
1992-04-01,,,,,0.015902532519705952,0.053344429402767506,0.04440308508747242,0.043451201412273564,0.0584029424875209,0.015551723239386363,0.024521535607932365,,0.024042164699378955,,,0.025891686835680206,0.027947119774153224,,,,1.0268709688464646,,,0.069635657531603,0.06225105684533515,0.2889481711274722,0.08598433304238311,0.06154717080521935,0.13955201901667194,4.623406751881936e-17,3.7578517493459475e-17,1.5816904840504344e-16,,,2.1289509829674126e-17,,,0.03641343779075723,,0.1300150296841694,,0.023704089879036886,1.975534615203121e-17,0.09465689422300845,,0.06839906692801637,0.02657384340014799,,0.11550856642681634,,0.041883292873172974,,6.185457591123803e-18,,0.08980741615373901,,0.08258379535385815,,,0.0593975287067698,1.1456196560682035e-16,0.060320858069519624,0.03412356932455094,,,,0.7577956540426559,,0.18837016469859114,,,,0.09495082683665741,0.0523056127189048
1992-05-01,,,,,0.01860990103807081,0.057307723872759515,0.04943623041008727,0.04218580271121355,0.06373575616930416,0.014419924542487502,0.02560135169487701,,0.02357370189364089,,,0.025621786528569446,0.030398098237085096,,,,7.041549483711513e-18,,,0.06870317926617033,0.058927091347148575,0.32396301887963047,0.08465690621673332,0.05897871804567901,0.12463205536422386,1.5417852628644787e-17,1.401203446148898e-17,6.354844738786399e-17,,,1.4962980042510898e-17,,,0.0416245826797738,,0.14202380390197314,,0.025027656592508597,2.22034641835141e-17,0.10064461606099775,,0.06922365611481376,0.031000230652454688,,0.11405156518856213,,0.03994005615312702,,1.6525767437337282e-17,,0.08283159518750835,,0.07840955718983925,,,0.05860633620837395,6.261890603346568e-17,0.05850038905335845,0.030157075181982844,,,,0.7677694239509051,,0.20392166964787733,,,,0.0975741853196024,0.05186029132860638
1992-06-01,,,,,0.015997342794996663,0.05761282834386732,0.03825706350104356,0.046593470003164224,0.0587954888752408,0.011694118276413576,0.021426450986544672,,0.022485913678946586,,,0.027439344748611545,0.03078871197598737,,,,1.0421037978263867,,,0.07797437581426497,0.07498449749650501,0.4637876500318096,0.10624674815069296,0.0683336919977725,0.17583225507253736,1.7519412861427324e-16,3.0452972217151077e-16,2.5225517548843103e-16,,,3.027764786445157e-17,,,0.035125029300368676,,0.12976907467295054,,0.023757816537081155,2.811629045803712e-16,0.1008199733373238,,1.0173186043448768e-16,0.031072723249491754,,0.12185846273458854,,0.050490566428324175,,4.798367239496769e-17,,0.08006034912619686,,0.09581193233126552,,,0.07001037864953322,2.2044758519952704e-16,0.06297876021054079,0.03445183985856358,,,,0.9147960915386841,,0.1434530156456357,,,,0.09993797662267101,0.056460226338737644
1992-07-01,,,,,0.019090727253831173,0.05457204463832959,0.041980745428028474,0.03735562912953618,0.05034122339246901,0.009924643782105622,0.025297469940907275,,0.022852155810920816,,,0.024235519470525324,0.02770876050937884,,,,4.286546067335679e-18,,,0.08085038250537392,0.06409856737723098,0.3869001122021462,0.11202551469767137,0.06673073406812825,0.1654393710671022,1.7509679275788143e-17,5.687177140026658e-17,9.903031963390336e-17,,,1.520248724120814e-17,,,0.0503674730015359,,2.1707903246263733e-17,,0.02930489362645885,6.009863499576434e-17,0.1053354058836986,,0.0805231271223628,0.0343325475961965,,0.12717013157259488,,0.04321848653848058,,0.08115050596650675,,0.07489571015189624,,0.07363779883958604,,,0.07715737179116361,1.8677822064620027e-17,0.05599835303132321,0.03403772092244028,,,,1.181596962100729,,0.17301404814688282,,,,0.09189572172177023,0.056182477246395655
